"""Foods""",,"""General""",,"""B.01.013""","(1) Unless specifically required by the Act or these Regulations, no reference, direct or indirect, to the Act or to these Regulations shall be made on any label of, or in any advertisement for, a food. (2) Notwithstanding subsection (1), where a food complies with a standard established by these Regulations and the manufacturer of the food has substantiated, by means of the results of tests carried out before the statement is made or by other evidence that exists before the statement is made, that the food so complies, a statement that the food “complies with the standard for (naming the common name of the food in respect of which the claim is made) in the  Food and Drug Regulations """
"""Foods""",,"""General""",,"""B.01.014""","The label of a food, other than a sweetener, that contains aspartame shall carry the following information: (a) subject to paragraph (b), a statement on the principal display panel to the effect that the food contains aspartame or is sweetened with aspartame, in letters of at least the same size and prominence as the letters used in the numerical portion of the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (b) in the case where other sweeteners are used in conjunction with aspartame, a statement on the principal display panel to the effect that the food (i) contains aspartame and (naming the other sweeteners), or (ii) is sweetened with aspartame and (naming the other sweeteners), in letters of at least the same size and prominence as the letters used in the numerical portion of the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (c) a statement on any part of the label to the effect that aspartame contains phenylalanine; and (d) a statement setting out the aspartame content expressed in milligrams per serving of stated size. """
"""Foods""",,"""General""",,"""B.01.015""","(1) The label of a food that is a sweetener that contains aspartame shall carry the following information: (a) a statement on the principal display panel to the effect that the food contains aspartame or is sweetened with aspartame, in letters of at least the same size and prominence as the letters used in the numerical portion of the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (b) a statement on any part of the label to the effect that aspartame contains phenylalanine; (c) a statement on any part of the label of the sweetness per serving expressed in terms of the amount of sugar required to produce an equivalent degree of sweetness; and (d) a statement setting out the aspartame content expressed in milligrams per serving of stated size. (2) [Repealed, SOR/2007-176, s. 1] """
"""Foods""",,"""General""",,"""B.01.016""","The label of a food, other than a table-top sweetener, that contains sucralose shall carry the following information: (a) subject to paragraph (b), a statement on the principal display panel to the effect that the food contains sucralose or is sweetened with sucralose, in letters of at least the same size and prominence as the letters used for showing the numerical quantity in the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (b) where sucralose is used in conjunction with another sweetener or a sweetening agent or both, the names thereof shown in a statement on the principal display panel to the effect that the food contains, or is sweetened with, sucralose and the other sweetener or the sweetening agent or both, as the case may be, in letters as described in paragraph (a); and (c) a statement setting out the sucralose content expressed in milligrams per serving of stated size. """
"""Foods""",,"""General""",,"""B.01.017""","(1) The label of a food that is a table-top sweetener that contains sucralose shall carry the following information: (a) a statement on the principal display panel to the effect that the food contains sucralose or is sweetened with sucralose, in letters of at least the same size and prominence as the letters used for showing the numerical quantity in the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (b) a statement on any part of the label setting out the sweetness per serving expressed in terms of the amount of sugar required to produce an equivalent degree of sweetness; and (c) a statement setting out the sucralose content expressed in milligrams per serving of stated size. (2) [Repealed, SOR/2007-176, s. 2] """
"""Foods""",,"""General""",,"""B.01.018""","The label of a food that contains polydextrose shall indicate the amount of polydextrose expressed in grams per serving of stated size. """
"""Foods""",,"""General""",,"""B.01.019""","The label of a food, other than a table-top sweetener, that contains acesulfame-potassium shall carry the following information: (a) subject to paragraph (b), a statement on the principal display panel to the effect that the food contains acesulfame-potassium or is sweetened with acesulfame-potassium, in letters of at least the same size and prominence as the characters used for showing the numerical quantity in the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (b) where acesulfame-potassium is used in conjunction with another sweetener or a sweetening agent or both, the names thereof shown in a statement on the principal display panel to the effect that the food contains, or is sweetened with, acesulfame-potassium and the other sweetener or the sweetening agent or both, as the case may be, in letters as described in paragraph (a); and (c) a statement setting out the acesulfame-potassium content expressed in milligrams per serving of stated size. """
"""Foods""",,"""General""",,"""B.01.020""","(1) The label of a food that is a table-top sweetener that contains acesulfame-potassium shall carry the following information: (a) a statement, on the principal display panel, to the effect that the food contains acesulfame-potassium or is sweetened with acesulfame-potassium, in letters of at least the same size and prominence as the characters used for showing the numerical quantity in the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (b) a statement, on any part of the label, setting out the sweetness per serving, expressed in terms of the amount of sugar required to produce an equivalent degree of sweetness; and (c) a statement setting out the acesulfame-potassium content expressed in milligrams per serving of stated size. (2) [Repealed, SOR/2007-176, s. 3] """
"""Foods""",,"""General""",,"""B.01.021""","(1) The label of a food that contains erythritol shall carry a statement indicating the amount of erythritol expressed in grams per serving of stated size unless the label carries a nutrition facts table. (2) The statement of the amount of erythritol shall be grouped together with the statement of the amount of any other sugar alcohols and the amount of polydextrose. """
"""Foods""",,"""General""",,"""B.01.022""","The label of a food, other than a table-top sweetener, that contains neotame shall carry the following information: (a) subject to paragraph (b), a statement on the principal display panel to the effect that the food contains neotame or is sweetened with neotame, in letters of at least the same size and prominence as the letters used for showing the numerical quantity in the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (b) in the case where other sweeteners or sweetening agents are used in conjunction with neotame, a statement on the principal display panel, in letters of at least the same size and prominence as the letters used for showing the numerical quantity in the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (i) contains neotame and (naming the other sweeteners and the sweetening agents), or (ii) is sweetened with neotame and (naming the other sweeteners and the sweetening agents); (c) if the label of the food carries a nutrition facts table, a statement setting out the neotame content expressed in milligrams per serving of stated size; and (d) if the label of the food does not carry a nutrition facts table, a statement setting out the following energy value and contents of the food, per serving of stated size, grouped together and given equal prominence on any part of the label: (i) the energy value, expressed in Calories (Calories or Cal) and kilojoules (kilojoules or kJ), (ii) the protein, fat and carbohydrate content, expressed in grams, and (iii) the neotame content, expressed in milligrams. """
"""Foods""",,"""General""",,"""B.01.023""","The label of a food that is a table-top sweetener that contains neotame shall carry the following information: (a) a statement on the principal display panel to the effect that the food contains neotame or is sweetened with neotame, in letters of at least the same size and prominence as the letters used for showing the numerical quantity in the declaration of net quantity as required under paragraph  229 229 Safe Food for Canadians Regulations (b) a statement on any part of the label of the sweetness per serving expressed in terms of the amount of sugar required to produce an equivalent degree of sweetness; (c) if the label of the food carries a nutrition facts table, a statement setting out the neotame content expressed in milligrams per serving of stated size; and (d) if the label of the food does not carry a nutrition facts table, a statement setting out the following energy value and contents of the food, per serving of stated size, grouped together and given equal prominence on any part of the label: (i) the energy value, expressed in Calories (Calories or Cal) and kilojoules (kilojoules or kJ), (ii) the protein, fat and carbohydrate content, expressed in grams, and (iii) the neotame content, expressed in milligrams. """
"""Foods""",,"""General""",,"""B.01.033""","(1) Except in the case of infant formula or a formulated liquid diet, no person shall sell a food represented in any manner as containing hydrolyzed or partially hydrolyzed collagen, hydrolyzed or partially hydrolyzed gelatin or hydrolyzed or partially hydrolyzed casein unless the label carries the following statement on the principal display panel in the same size type used for the common name: “CAUTION, DO NOT USE AS SOLE SOURCE OF NUTRITION”. (2) In this section,  formulated liquid diet """
"""Foods""",,"""General""",,"""B.01.034""","[Repealed, SOR/88-559, s. 7] """
"""Foods""",,"""General""",,"""B.01.035""","(1) Subject to subsection (8), where an irradiated food referred to in column 1 of the table to Division 26 is offered for sale as a prepackaged product, the principal display panel of the label applied to the package shall carry the symbol described in subsection (5). (2) Where an irradiated food referred to in column 1 of the table to Division 26 is not a prepackaged product and is offered for sale, a sign that carries the symbol described in subsection (5) shall be displayed immediately next to the food. (3) The symbol required pursuant to subsection (1) or (2) shall appear in close proximity on the principal display panel referred to in subsection (1) or on the sign referred to in subsection (2) to one of the following statements or a written statement that has the same meaning: (a) “treated with radiation”; (b) “treated by irradiation”; or (c) “irradiated”. (4) No person shall sell a food referred to in column 1 of the table to Division 26 that has been irradiated in the manner set out in subsection B.26.003(2) unless the requirements of subsections (1) to (3) are met. (5) For the purposes of subsections (1) to (3), the symbol that indicates the irradiated food shall (a) have an outer diameter (i) in the case referred to in subsection (1), equal to or greater than the height of the numerical quantity prescribed by paragraph  229 229 Safe Food for Canadians Regulations (ii) in the case referred to in subsection (2), not less than 5 cm; and (b) be in the following form: Symbol for irradiated food consisting of a plant in a circle in which the top half of the circle is dashed. (6) Notwithstanding subsection B.01.009(1), any food referred to in column 1 of the table to Division 26 that is an ingredient or component of a prepackaged product and that has been irradiated shall, if the food constitutes 10 per cent or more of the prepackaged product, be included in the list of ingredients and preceded by the statement “irradiated”. (7) The label attached to a shipping container that contains a food set out in column 1 of the table to Division 26 that has been subjected to the maximum absorbed dose set out in column 5 shall carry the statement that is required by subsection (3) and the statement “Do not irradiate again.”. (8) Where a shipping container constitutes the package of the prepackaged product, the label attached to the shipping container shall carry the statement required by subsection (7) but need not carry the symbol required by subsection (5). (9) Any advertising of an irradiated food referred to in column 1 of the table to Division 26 shall identify the food as having been irradiated. (10) The statements referred to in subsections (3) and (6) to (8) shall be in both official languages in accordance with subsection B.01.012(2). """
"""Foods""",,"""General""",,"""B.01.037""","[Repealed, SOR/88-559, s. 8] """
"""Foods""",,"""General""",,"""B.01.040""","[Repealed, SOR/88-559, s. 9] """
"""Foods""",,"""General""",,"""B.01.042""","Where a standard for a food is prescribed in this  Part (a) the food shall contain only the ingredients included in the standard for the food; (b) each ingredient shall be incorporated in the food in a quantity within any limits prescribed for that ingredient; and (c) if the standard includes an ingredient to be used as a food additive for a specified purpose, that ingredient shall be a food additive set out in one of the tables to section B.16.100 for use as an additive to that food for that purpose. """
"""Foods""",,"""General""",,"""B.01.043""","Subject to section B.25.062, where a standard for a food is not prescribed in this Part, (a) the food shall not contain any food additives except food additives set out in a table to section B.16.100 for use as additives to that food for the purpose set out in that table; and (b) each such food additive shall be incorporated in the food in a quantity within any limits prescribed for that food and food additive in that table. """
"""Foods""",,"""General""",,"""B.01.044""","Where the limit prescribed for a food additive in a table to section B.16.100 is stated to be “Good Manufacturing Practice”, the amount of the food additive added to a food in manufacturing and processing shall not exceed the amount required to accomplish the purpose for which that additive is permitted to be added to that food. """
"""Foods""",,"""General""",,"""B.01.045""","A food additive shall, (a) where specifications are set out in this Part for that additive, meet those specifications; (b) where no specifications are set out in this Part for the additive, meet the specifications for it, if any, set out in (i) the  Food Chemicals Codex (ii) the  Combined Compendium of Food Additive Specifications (c) in the case of a food colour for which no specifications exist under paragraph (a) or (b), contain no more than (i) 3 parts per million of arsenic, and (ii) 10 parts per million of lead. (d) [Repealed, SOR/2010-142, s. 1] (e) [Repealed, SOR/97-512, s. 2] (f) [Repealed, SOR/2016-305, s. 12] (g) [Repealed, SOR/97-512, s. 2] """
"""Foods""",,"""General""",,"""B.01.046""","[Repealed, SOR/2016-74, s. 2] """
"""Foods""",,"""General""",,"""B.01.047""","[Repealed, SOR/2016-74, s. 2] """
"""Foods""",,"""General""",,"""B.01.047.1""","(1) The following definitions apply in this section. BSE specified risk material (a) the skull, brain, trigeminal ganglia, eyes, tonsils, spinal cord and dorsal root ganglia of cattle aged 30 months or older; and (b) the distal ileum of cattle of all ages. ( (2) No person shall sell or import for sale food that contains specified risk material. (3) Subsection (2) does not apply in respect of food that originates from a country that is designated as being free from BSE in accordance with section 7 of the  Health of Animals Regulations (4) Subsection (2) does not apply in respect of food that is packaged for sale or imported for sale before the day on which this subsection comes into force. """
"""Foods""",,"""General""",,"""B.01.048""","(1) No person shall sell (a) any animal intended for consumption as food if any product containing any drug listed in subsection (2) has been administered to the animal; (b) any food that is derived from an animal if any product containing a drug listed in subsection (2) has been administered to the animal; or (c) any food that is derived from an animal if the food contains any residue of a drug listed in subsection (2). (2) The drugs referred to in subsection (1) are (a) chloramphenicol and its salts and derivatives; (b) a 5-nitrofuran compound; (c) clenbuterol and its salts and derivatives; (d) a 5-nitroimidazole compound; and (e) diethylstilbestrol and other stilbene compounds. """
"""Foods""",,"""General""",,"""B.01.049""","No person shall use, in labelling, packaging, advertising or selling a food that does not meet the requirements of the kashruth applicable to it, the word “kosher” or any letters of the Hebrew alphabet or any other word, expression, depiction, sign, symbol, mark, device or other representation that indicates or that is likely to create an impression that the food is kosher. """
"""Foods""",,"""General""",,"""B.01.050""","A person must not use, in labelling, packaging, advertising or selling a food, the word “halal” — or any letters of the Arabic alphabet or any other word, expression, depiction, sign, symbol, mark, device or other representation that indicates or that is likely to create an impression that the food is halal — unless the name of the person or body that certified the food as halal is indicated on the label or package or in the advertisement or sale. """
"""Foods""",,"""General""",,"""B.01.053""","No person shall sell a product represented as a ready breakfast or instant breakfast or by any similar designation unless each serving of stated size of the product contains (a) not less than 4.0 mg. iron; (b) Vitamin A, thiamine, riboflavin, niacin or niacinamide and Vitamin C; (c) a good dietary source of protein; and (d) where consumed as directed, not less than 300 calories. """
"""Foods""",,"""General""",,"""B.01.054""","(1) In order to generate information in support of an amendment to the Regulations, the Minister may issue to the manufacturer or distributor of a food, where the food or the packaging, labelling or advertising of the food does not comply with the requirements of these Regulations, a Temporary Marketing Authorization Letter that authorizes the sale of the food described therein or the packaging, labelling or advertising of the food described therein for a specified period of time, within a designated area and in a specified quantity, in the manner specified in the Letter if (a) the manufacturer or distributor of the food has supplied to the Minister the following information: (i) the purpose for which the temporary marketing authorization of the food is required, (ii) a description of the food including a sample and proposed label, (iii) a description of any proposed variation from the requirements of these Regulations, (iv) adequate data to show that the use of the food will not be detrimental to the health of the purchaser or user, (v) the proposed quantity of the food to be sold, (vi) the proposed period of time required for such sale, (vii) the proposed area designated for such sale, and (viii) such other data as the Minister may require; and (b) the manufacturer or distributor of the food has agreed to (i) describe the food on a label or in an advertisement in a manner that is not false, misleading or deceptive, (ii) use such marks or statements on the label or in any advertisement as the Minister may require, (iii) on request, submit to the Minister results of the temporary marketing, and (iv) on request, withdraw the product from sale where the Minister is of the opinion that it is in the public interest to do so. (2) The Minister shall, in any Temporary Marketing Authorization Letter issued pursuant to subsection (1), set out (a) the common name and description of the food to be sold; (b) the name and address of the manufacturer or distributor of the food; (c) the purpose for which the temporary marketing of the food is authorized; (d) the quantity of the food that is authorized for sale; (d.1) the type of packaging, labelling or advertising authorized in respect of the food where the Letter is intended to authorize a variation from a requirement of any provision of the Regulations respecting packaging, labelling or advertising; (e) the period of time during which the food may be sold; and (f) the designated area within which the food may be sold. """
"""Foods""",,"""General""",,"""B.01.055""","(1) A manufacturer or distributor named in a Temporary Marketing Authorization Letter issued pursuant to subsection B.01.054(1) may, for the purpose set out in the Letter, sell the food in the manner authorized in the Letter and package, label or advertise that food in the manner authorized in the Letter for the period of time, within the designated area and in the quantity set out in the Letter. (2) No provision of these Regulations made pursuant to paragraph 30(1)(b) of the Act applies in respect of a food or the packaging, labelling or advertising of a food for which a Temporary Marketing Authorization Letter has been issued pursuant to subsection B.01.054(1) to the extent that the food, or the packaging, labelling or advertising of the food, as authorized in the Letter, does not comply with that provision. """
"""Foods""",,"""General""",,"""B.01.056""","[Repealed, SOR/2016-74, s. 4] """
"""Foods""",,"""General""",,"""B.01.060 to B.01.066""","[Repealed, SOR/88-559, s. 10] """
"""Foods""",,"""General""",,"""B.01.070""","[S]. """
"""Foods""",,"""General""",,"""B.01.071""","Where a prepackaged product is a mixture of nuts, the percentage and common name of the nut that is present in the product in the greatest amount by weight shall be applied to the principal display panel of the package in close proximity to the common name of the product. """
"""Foods""",,"""General""",,"""B.01.072""","Notwithstanding any requirement prescribed in Part B, a food product that has been subjected to heat in the presence of a vaporized liquid solution of smoke derived from hardwood, hardwood sawdust or corn cobs may be described as “smoked”. """
"""Foods""",,"""General""",,"""B.01.080""","(1) In this section,  frozen (2) Where meat, meat by-products, poultry meat, poultry by-products or fish, or meat of any marine or fresh water animal, that has been frozen is thawed prior to sale, the words “previously frozen” shall be shown (a) on the principal display panel in close proximity to the common name of the food and in letters at least as legible and conspicuous as those used in the common name; (b) anywhere on the principal display panel in letters of not less than 1/4 of an inch (6.4 millimetres) in height; or (c) on a sign displayed adjacent to the food in letters that are legible and conspicuous to a prospective purchaser. (3) Where part of a food referred to in subsection (2) has been frozen and thawed prior to sale, the words “Made from fresh and frozen portions” or “Made from fresh and frozen (naming the food)” shall be shown in the manner described in paragraph (2)(a), (b) or (c). """
"""Foods""",,"""General""",,"""B.01.090""","(1) No person shall offer for sale at retail any solid cut meat or solid cut poultry meat to which phosphate salts or water has been added, unless that meat or poultry meat is contained in a package and carries a label. (2) The label referred to in subsection (1) shall contain a statement of the minimum percentage of meat protein as part of the common name of the product on the principal display panel of the package in type that is as legible and conspicuous as any other type on that display panel, and in letters that are at least one half of the size of the letters used in the common name of the product but that are not less than 1.6 mm in height. """
"""Foods""",,"""General""",,"""B.01.091""","The label of any solid cut meat or solid cut poultry meat that has had phosphate salts or water added to it, that is not cured and that is prepackaged at retail shall contain a statement of the ingredients contained in the food in accordance with subsections B.01.008.2(1) to (5) and (7). """
"""Foods""",,"""General""",,"""B.01.092""","Sections B.01.090 and B.01.091 do not apply in respect of side bacon, Wiltshire bacon, pork jowls, salt pork or salt beef. """
"""Foods""",,"""General""",,"""B.01.100""","(1) The common name of a simulated meat product or simulated poultry product shall be the common name of the meat product or poultry product that is simulated, modified by the word “simulated”. (2) The word “simulated” in the common name of a simulated meat product or simulated poultry product shall be shown in letters of at least the same size and prominence as those used in the remainder of the common name of that product. (3) Where a simulated meat product or a simulated poultry product is not a prepackaged product, the common name of the product and the other information required by this section to be shown on the label of a simulated meat product or simulated poultry product shall be shown on a sign displayed on or adjacent to the product in letters that are legible and conspicuous to a prospective purchaser. (4) The words (a) “contains no meat”, in the case of a simulated meat product, and (b) “contains no poultry”, in the case of a simulated poultry product, shall be shown on the principal display panel of the label of a simulated meat product or simulated poultry product in close proximity to the common name and in letters of at least the same size and prominence as those shown in the common name. (5) to (7) [Repealed, SOR/88-559, s. 11] """
"""Foods""",,"""General""",,"""B.01.101""","(1) For the purposes of this section and section B.01.102,  source of protein (2) The common name of a meat product extender shall be the common name of each food in the meat product extender that is a source of protein, plus (a) the word “meat”, or the common name of the meat product that is to be extended, plus the word “extender”; or (b) the words “extender for” plus the common name of the meat product that is to be extended. (3) The common name of a poultry product extender shall be the common name of each food in the poultry product extender that is a source of protein, plus (a) the word “poultry”, or the common name of the poultry product that is to be extended plus the word “extender”; or (b) the words “extender for” plus the common name of the poultry product that is to be extended. (4) Foods that are a source of protein in the meat product extender or poultry product extender shall be shown by their common names in the common name of that meat product extender or poultry product extender (a) in descending order of their proportion of the meat product extender or poultry product extender; and (b) in letters of at least the same size and prominence as those used in the remainder of the common name of the meat product extender or poultry product extender. (5) and (6) [Repealed, SOR/88-559, s. 12] """
"""Foods""",,"""General""",,"""B.01.102""","(1) The common name of an extended meat product or an extended poultry product shall be the common name of the meat product or poultry product that is extended, modified by the common name of each of the foods that are sources of protein in the extended meat product or extended poultry product. (2) Notwithstanding subsection (1), (a) the word or words “meat”, “meat product”, “poultry”, “poultry meat” or “poultry meat by-product” as the case may be, may be used in the common name of an extended meat product or extended poultry product as the common name of the food therein that is a source of protein derived from a meat product or poultry product; and (b) where it is an acceptable manufacturing practice for a manufacturer to omit from his meat product extender or poultry product extender any source of protein derived from a plant that is ordinarily an ingredient of that meat product extender or poultry product extender, or to substitute in whole or in part in his meat product extender or poultry product extender any source of protein derived from a plant for a source of protein that is ordinarily an ingredient of that meat product extender or poultry product extender, the word “plant” may be used in the common name of an extended meat product or extended poultry product as the common name of the food therein that is a source of protein derived from a plant. (3) Foods that are a source of protein in an extended meat product or extended poultry product shall be shown by their common names in the common name of that product (a) in descending order of their proportion of that product; and (b) in letters of at least the same size and prominence as those used in the remainder of the common name of that product. (4) Where an extended meat product or extended poultry product is not a prepackaged product, the common name of that product and the information required by this section to be shown on the label of an extended meat product or extended poultry product shall be shown on a sign displayed on or adjacent to that product in letters that are legible and conspicuous to a prospective purchaser. (5) to (7) [Repealed, SOR/88-559, s. 13] """
"""Foods""",,"""General""",,"""B.01.103""","(1) The common name of a yolk-replaced egg shall be “yolk-replaced egg”. (2) to (4) [Repealed, SOR/88-559, s. 14] """
"""Foods""",,"""General""",,"""B.01.300""","[Repealed, SOR/2003-11, s. 15] """
"""Foods""",,"""General""",,"""B.01.301""","(1) No person shall, on the label of or in any advertisement for a food, other than in the nutrition facts table, if any, include a declaration of the food’s energy value or the amount of a nutrient contained in the food unless it is declared in the following manner, per serving of stated size: (a) in the case of the energy value, in Calories; (b) in the case of a vitamin referred to in subsection D.01.002(1), in the applicable unit set out in subsection D.01.003(1); (b.1) in the case of the following mineral nutrients: (i) for sodium, potassium, calcium, phosphorus, magnesium, iron, zinc, chloride, copper and manganese, in milligrams, and (ii) for iodide, chromium, selenium and molybdenum, in micrograms; (c) in the case of cholesterol, in milligrams; (d) in the case of the mineral ion content of prepackaged water or ice, in parts per million; and (e) in any other case, in grams. (2) Despite subsection (1), a person may, on the label of a food or in any advertisement for a food, other than in the nutrition facts table, if any, include a declaration of the percentage of the daily value of a nutrient contained in the food if (a) the nutrient is listed in column 1 of the table to section B.01.401 or the table to section B.01.402; (b) the percentage of the daily value of the nutrient is required or permitted to be declared in the nutrition facts table; and (c) the percentage of the daily value of the nutrient is declared per serving of stated size. (3) A declaration referred to in subsection (1) or (2) that appears on the label of a food shall be (a) in English and French; or (b) in one of those languages, if in accordance with subsection B.01.012(3) or (7) the information that is required by these Regulations to be shown on the label of the food may be shown in that language only and is shown on the label in that language. """
"""Foods""",,"""General""",,"""B.01.302""","If the label of a multiple-serving prepackaged product indicates that the product contains or, if prepared as directed in or on the package, provides a specified number of servings or portions, that information must be based on the serving of stated size set out in the nutrition facts table for the product. """
"""Foods""",,"""General""",,"""B.01.303 and B.01.304""","[Repealed, SOR/2003-11, s. 17] """
"""Foods""",,"""General""",,"""B.01.305""","(1) No person shall, on the label of or in any advertisement for a food, make a representation, express or implied, respecting a protein unless the food meets the conditions set out in column 2 of item 8 of the table following section B.01.513 for the subject “source of protein” set out in column 1. (2) No person shall, on the label of or in any advertisement for a food, make a representation, express or implied, respecting an amino acid unless (a) the food meets the conditions set out in column 2 of item 8 of the table following section B.01.513 for the subject “source of protein” set out in column 1; and (b) the label or advertisement includes a declaration of the amount of histidine, isoleucine, leucine, lysine, methionine, phenylalanine, threonine, tryptophan and valine contained in the food, expressed in grams per serving of stated size. (3) Subsections (1) and (2) do not apply in respect of (a) a formulated liquid diet, a human milk substitute or a food represented as containing a human milk substitute; (b) foods represented for use in gluten-free diets, protein restricted diets, low (naming the amino acid) diets and (naming the amino acid) free diets; (c) the word “protein” when used as part of the common name of an ingredient in the list of ingredients; (d) the declaration of amino acids in the list of ingredients; (e) the common names set out in column II of items 7 to 9 of the table to paragraph B.01.010(3)(a), when shown in the list of ingredients in accordance with that paragraph; (f) the common name of a single amino acid preparation that may be sold as a food; (g) the statements required by paragraphs B.01.014(c) and B.01.015(1)(b); (h) a statement or claim set out in column 4 of item 7 of the table following section B.01.513 respecting the subject “low in protein” set out in column 1; (i) a declaration of the amount of protein in the nutrition facts table; (j) a statement of the protein content of a food as required by paragraph B.24.103(c), subparagraph B.24.202(a)(ii), paragraph B.24.304(b) or B.25.057(1)(a) or subparagraph B.25.057(2)(c)(i) or (d)(i); or (k) a statement that a food is not a source of protein. (4) A representation referred to in subsection (1) or (2) that appears on the label of a food shall be (a) in English and French; or (b) in one of those languages, if in accordance with subsection B.01.012(3) or (7) the information that is required by these Regulations to be shown on the label of the food may be shown in that language only and is shown on the label in that language. """
"""Foods""",,"""General""",,"""B.01.306 to B.01.310""","[Repealed, SOR/2003-11, s. 19] """
"""Foods""",,"""General""",,"""B.01.311""","(1) Subject to subsections (2) and (3), no person shall, on the label of or in any advertisement for a food, make a representation, express or implied, concerning the action or effect of the food’s energy value or of a nutrient contained in the food. (2) The label of or advertisement for a food may carry a statement or claim set out in column 1 of the table following section B.01.603. (3) Subject to section B.01.312, the label of or advertisement for a food may carry a statement or claim to the effect that the food’s energy value or a nutrient contained in the food is generally recognized as an aid in maintaining the functions of the body necessary to the maintenance of good health and normal growth and development. (4) If a statement or claim described in subsection (3) concerns a nutrient not listed in column 1 of the tables to sections B.01.401 and B.01.402, the amount of the nutrient contained in the food must be expressed on any part of the label in grams per serving of stated size. (5) A statement or claim referred to in subsection (2) or (3) that appears on the label of a food shall be (a) in English and French; or (b) in one of those languages, if in accordance with subsection B.01.012(3) or (7) the information that is required by these Regulations to be shown on the label of the food may be shown in that language only and is shown on the label in that language. """
"""Foods""",,"""General""",,"""B.01.312""","(1) If a statement or claim described in subsection B.01.311(3) is made on the label of or in an advertisement for a food that is not a prepackaged product or in an advertisement for a prepackaged product that is not made or placed by or on the direction of the manufacturer of the product, the label or advertisement shall include a declaration, per serving of stated size, of (a) the energy value, if the energy value is the subject of the statement or claim; or (b) the amount of the nutrient, if a nutrient is the subject of the statement or claim. (1.1) Subsection (1) does not apply if the statement or claim is made on the label of or in the advertisement for a fresh vegetable or fruit or any combination of fresh vegetables or fruits without any added ingredients, an orange with added food colour or a fresh vegetable or fruit coated with mineral oil, paraffin wax, petrolatum or any other protective coating. (2) If the statement or claim is made in an advertisement other than a radio or television advertisement, the declaration referred to in subsection (1) shall be (a) adjacent to, without any intervening printed, written or graphic material, the statement or claim, if the statement or claim is made only once, or the most prominent statement or claim, if the statement or claim is made more than once; and (b) shown in letters of at least the same size and prominence as those of the statement or claim, if the statement or claim is made only once, or the most prominent statement or claim, if the statement or claim is made more than once. (3) If the statement or claim is made in a radio advertisement or in the audio portion of a television advertisement, the declaration referred to in subsection (1) shall immediately precede or follow the statement or claim. (4) If the statement or claim is made in a television advertisement, the declaration referred to in subsection (1) shall be communicated (a) in the audio mode, if the statement or claim is made only in the audio portion of the advertisement or in both the audio and visual portions; or (b) in the audio or visual mode, if the statement or claim is made only in the visual portion of the advertisement. (5) If the declaration referred to in subsection (1) is communicated in the visual mode of a television advertisement, it shall (a) appear concurrently with and for at least the same amount of time as the statement or claim; (b) be adjacent to, without any intervening printed, written or graphic material, the statement or claim, if the statement or claim is made only once, or the most prominent statement or claim, if the statement or claim is made more than once; and (c) be shown in letters of at least the same size and prominence as those of the statement or claim, if the statement or claim is made only once, or the most prominent statement or claim, if the statement or claim is made more than once. """
"""Foods""",,"""Interpretation""",,"""B.01.400""","(1) For the purpose of sections B.01.401 to B.01.603,  fat (2) For the purpose of sections B.01.401 to B.01.603, the amount of vitamins shall be determined in accordance with section D.01.003. """
